symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-09-19",260.000,"CALL",2025-08-25T17:16:17.366,2025-08-25T15:59:41.189,0.12,0.17,0.11,0.12,281,43,8,7,0.12,50,44,7,0.13,50
"AAPL","2025-09-19",260.000,"CALL",2025-08-26T17:15:23.642,2025-08-26T15:54:30.736,0.10,0.16,0.10,0.14,372,76,554,5,0.15,50,537,5,0.18,50
"AAPL","2025-09-19",260.000,"CALL",2025-08-27T17:18:50.386,2025-08-27T15:53:46.51,0.17,0.20,0.15,0.18,1298,101,63,42,0.17,50,91,46,0.19,50
"AAPL","2025-09-19",260.000,"CALL",2025-08-28T17:19:54.933,2025-08-28T15:55:21.939,0.17,0.23,0.15,0.21,1081,106,3,43,0.19,50,62,46,0.20,50
"AAPL","2025-09-19",260.000,"CALL",2025-08-29T17:23:10.392,2025-08-29T15:58:14.375,0.17,0.20,0.11,0.12,1293,119,191,46,0.11,50,344,5,0.13,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-02T17:15:23.827,2025-09-02T15:37:51.672,0.11,0.11,0.07,0.07,619,66,27,7,0.08,50,122,7,0.09,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-03T17:18:29.909,2025-09-03T15:59:25.709,0.18,0.21,0.12,0.20,1080,221,144,46,0.19,50,5,7,0.20,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-04T17:15:03.374,2025-09-04T15:59:42.125,0.19,0.22,0.13,0.19,1126,120,393,5,0.17,50,492,1,0.19,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-05T17:15:16.498,2025-09-05T15:59:16.545,0.18,0.22,0.14,0.15,1905,176,50,42,0.14,50,16,69,0.15,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-08T17:24:30.039,2025-09-08T15:59:11.109,0.15,0.15,0.11,0.14,2747,241,12,47,0.13,50,71,42,0.14,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-09T17:22:06.571,2025-09-09T15:59:52.946,0.11,0.19,0.05,0.07,3624,308,52,6,0.06,50,89,42,0.07,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-10T17:21:04.64,2025-09-10T15:58:41.888,0.03,0.07,0.03,0.05,1729,162,20,1,0.04,50,5,7,0.05,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-11T17:22:35.481,2025-09-11T15:57:41.329,0.05,0.05,0.03,0.03,915,101,123,42,0.03,50,35,42,0.04,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-12T17:15:16.622,2025-09-12T15:45:29.007,0.03,0.05,0.03,0.05,2438,144,19,46,0.03,50,38,5,0.04,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-15T17:18:22.353,2025-09-15T15:59:57.46,0.03,0.05,0.02,0.03,3245,240,48,60,0.02,50,145,7,0.03,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-16T17:18:44.68,2025-09-16T15:58:08.008,0.02,0.06,0.02,0.03,1587,250,60,69,0.03,50,89,7,0.04,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-17T17:15:20.52,2025-09-17T15:58:35.468,0.03,0.03,0.01,0.01,2358,166,182,42,0.01,50,95,60,0.02,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-18T17:22:31.302,2025-09-18T15:52:47.462,0.01,0.02,0.01,0.01,889,66,0,9,0.00,50,122,7,0.01,50
"AAPL","2025-09-19",260.000,"CALL",2025-09-19T17:23:40.265,2025-09-19T15:46:06.873,0.01,0.01,0.01,0.01,528,59,0,43,0.00,50,431,60,0.01,50

