symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-09-19",252.500,"CALL",2025-08-25T17:16:17.366,2025-08-25T15:57:44.185,0.28,0.38,0.26,0.30,83,20,140,42,0.28,50,60,31,0.30,50
"AAPL","2025-09-19",252.500,"CALL",2025-08-26T17:15:23.642,2025-08-26T13:37:55.784,0.27,0.36,0.27,0.36,22,7,329,5,0.38,50,302,5,0.41,50
"AAPL","2025-09-19",252.500,"CALL",2025-08-27T17:18:50.386,2025-08-27T15:45:57.981,0.45,0.45,0.39,0.42,104,16,332,5,0.41,50,272,5,0.44,50
"AAPL","2025-09-19",252.500,"CALL",2025-08-28T17:19:54.933,2025-08-28T15:29:03.169,0.39,0.56,0.37,0.53,70,24,50,42,0.48,50,60,5,0.51,50
"AAPL","2025-09-19",252.500,"CALL",2025-08-29T17:23:10.392,2025-08-29T15:53:37.069,0.49,0.53,0.33,0.33,99,30,420,5,0.32,50,341,5,0.35,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-02T17:15:23.827,2025-09-02T14:41:54.668,0.21,0.29,0.18,0.19,99,43,68,5,0.21,50,1,60,0.22,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-03T17:18:29.909,2025-09-03T15:58:32.862,0.54,0.58,0.37,0.57,1198,174,160,5,0.58,50,14,7,0.62,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-04T17:15:03.374,2025-09-04T15:59:22.648,0.58,0.70,0.38,0.59,3222,216,161,1,0.57,50,161,1,0.59,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-05T17:15:16.498,2025-09-05T15:58:36.707,0.57,0.72,0.46,0.47,2169,178,93,5,0.47,50,101,5,0.51,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-08T17:24:30.039,2025-09-08T15:58:24.476,0.46,0.48,0.30,0.35,1740,188,1,6,0.35,50,20,1,0.36,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-09T17:22:06.571,2025-09-09T15:58:36.029,0.31,0.52,0.17,0.18,3471,403,1,7,0.17,50,398,5,0.18,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-10T17:21:04.64,2025-09-10T15:59:07.349,0.13,0.13,0.07,0.08,786,148,48,7,0.08,50,48,42,0.09,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-11T17:22:35.481,2025-09-11T15:58:31.109,0.08,0.09,0.07,0.08,1792,111,20,1,0.07,50,484,1,0.08,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-12T17:15:16.622,2025-09-12T15:57:36.238,0.22,0.22,0.06,0.08,4970,262,97,7,0.07,50,57,69,0.08,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-15T17:18:22.353,2025-09-15T15:58:03.692,0.11,0.12,0.05,0.06,3218,387,97,42,0.06,50,358,42,0.07,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-16T17:18:44.68,2025-09-16T15:59:57.978,0.07,0.23,0.06,0.08,7596,882,204,1,0.07,50,877,1,0.08,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-17T17:15:20.52,2025-09-17T15:58:46.707,0.07,0.10,0.04,0.05,2042,348,328,42,0.04,50,223,42,0.06,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-18T17:22:31.302,2025-09-18T15:56:50.534,0.05,0.06,0.01,0.01,6012,277,65,60,0.01,50,13,7,0.02,50
"AAPL","2025-09-19",252.500,"CALL",2025-09-19T17:23:40.265,2025-09-19T15:50:02.036,0.01,0.04,0.01,0.01,5609,472,0,22,0.00,50,65,7,0.01,50

